Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
2017-07-28,2017,7,28,Friday,30,2017-30,55.23,55.96,53.41,54.0,53454800.0,51.75,-0.09243697760078473,55.6014285714286,57.54500000000003
2017-07-31,2017,7,31,Monday,31,2017-31,54.48,54.68,53.95,53.98,20299400.0,51.73,-0.0003703312481806442,55.33285714285717,57.43300000000003
2017-08-01,2017,8,1,Tuesday,31,2017-31,54.57,54.79,53.97,54.73,18120900.0,52.45,0.013893967713350719,55.072142857142886,57.30600000000002
2017-08-02,2017,8,2,Wednesday,31,2017-31,54.75,55.45,54.67,55.43,14764900.0,53.12,0.012790164213897226,54.870000000000026,57.19480000000002
2017-08-03,2017,8,3,Thursday,31,2017-31,55.64,56.12,55.5,55.68,13331500.0,53.36,0.004510147148882648,54.65928571428575,57.090000000000025
2017-08-04,2017,8,4,Friday,31,2017-31,55.97,56.05,55.09,55.44,9179800.0,53.13,-0.004310389815941784,54.461428571428605,56.96640000000003
2017-08-07,2017,8,7,Monday,32,2017-32,55.6,55.93,55.42,55.63,7253900.0,53.31,0.0034272690570986697,54.28428571428575,56.82700000000003
2017-08-08,2017,8,8,Tuesday,32,2017-32,55.55,55.58,54.36,54.52,11095300.0,52.49,-0.015529202258715014,54.055714285714316,56.663600000000024
2017-08-09,2017,8,9,Wednesday,32,2017-32,54.43,54.43,53.3,53.74,16717700.0,51.73,-0.014306654799268181,53.77857142857146,56.48560000000002
2017-08-10,2017,8,10,Thursday,32,2017-32,53.52,53.75,52.99,53.07,13235300.0,51.09,-0.012467389246947791,53.45857142857146,56.288200000000025
2017-08-11,2017,8,11,Friday,32,2017-32,53.05,53.4,53.05,53.18,9235000.0,51.2,0.0020726839386595586,53.14428571428574,56.090200000000024
2017-08-14,2017,8,14,Monday,33,2017-33,53.6,53.6,53.18,53.22,7426500.0,51.23,0.0007522052579258531,52.79571428571432,55.87720000000002
2017-08-15,2017,8,15,Tuesday,33,2017-33,53.41,53.42,52.89,53.15,6674600.0,51.17,-0.001315276702499646,52.48428571428575,55.66880000000002
2017-08-16,2017,8,16,Wednesday,33,2017-33,53.26,53.92,53.25,53.5,7667100.0,51.5,0.006585044668335538,52.09000000000003,55.46900000000002
2017-08-17,2017,8,17,Thursday,33,2017-33,53.32,53.78,52.99,53.04,7451700.0,51.06,-0.008598064748460366,52.040714285714316,55.27300000000002
2017-08-18,2017,8,18,Friday,33,2017-33,52.92,53.09,52.58,52.7,10370500.0,50.73,-0.006410209956377977,51.96928571428574,55.09460000000002
2017-08-21,2017,8,21,Monday,34,2017-34,53.14,53.52,52.8,53.15,12753200.0,51.17,0.008538876958950059,51.87785714285717,54.92600000000002
2017-08-22,2017,8,22,Tuesday,34,2017-34,53.49,54.74,53.39,54.45,14547600.0,52.42,0.02445901425702246,51.82785714285716,54.79960000000003
2017-08-23,2017,8,23,Wednesday,34,2017-34,53.96,54.1,53.65,54.08,11838500.0,52.06,-0.006795120339170957,51.73500000000002,54.67320000000002
2017-08-24,2017,8,24,Thursday,34,2017-34,54.26,54.45,53.77,53.94,8716700.0,51.93,-0.0025889410386318312,51.64928571428573,54.55660000000002
2017-08-25,2017,8,25,Friday,34,2017-34,54.62,54.69,54.19,54.36,8601100.0,52.33,0.007786468916567646,51.57928571428574,54.451400000000014
2017-08-28,2017,8,28,Monday,35,2017-35,54.54,54.58,54.02,54.4,6643700.0,52.37,0.0007359499600680941,51.57071428571431,54.34600000000001
2017-08-29,2017,8,29,Tuesday,35,2017-35,54.04,54.29,54.0,54.1,6212400.0,52.08,-0.005514764262748328,51.595714285714315,54.22040000000001
2017-08-30,2017,8,30,Wednesday,35,2017-35,54.04,54.62,54.04,54.52,5596600.0,52.49,0.007763366557748119,51.69571428571431,54.122800000000005
2017-08-31,2017,8,31,Thursday,35,2017-35,54.68,54.99,54.57,54.86,8245300.0,52.81,0.006236198734444587,51.81071428571431,54.0298
2017-09-01,2017,9,1,Friday,35,2017-35,54.9,55.16,54.88,54.93,7696300.0,52.88,0.0012760298238203571,51.92857142857145,53.9468
2017-09-05,2017,9,5,Tuesday,36,2017-36,54.95,55.2,54.6,55.13,9160500.0,53.07,0.0036410605265986273,52.064285714285745,53.8618
2017-09-06,2017,9,6,Wednesday,36,2017-36,55.12,55.28,54.13,54.31,11372300.0,52.28,-0.014874025014513736,52.120000000000026,53.76420000000001
2017-09-07,2017,9,7,Thursday,36,2017-36,54.42,54.68,53.25,53.47,13801900.0,51.47,-0.015466769825647764,52.14928571428574,53.6636
2017-09-08,2017,9,8,Friday,36,2017-36,53.39,53.78,53.05,53.49,11774500.0,51.49,0.0003740257599773589,52.20357142857146,53.559000000000005
2017-09-11,2017,9,11,Monday,37,2017-37,53.79,54.13,53.61,54.02,9314100.0,52.0,0.00990838424537932,52.26285714285717,53.48040000000001
2017-09-12,2017,9,12,Tuesday,37,2017-37,53.98,54.05,53.33,53.54,10339400.0,51.54,-0.008885517212847138,52.20000000000003,53.393600000000006
2017-09-13,2017,9,13,Wednesday,37,2017-37,53.55,54.72,53.49,54.29,12787900.0,52.26,0.014008256294004928,52.214285714285744,53.32240000000001
2017-09-14,2017,9,14,Thursday,37,2017-37,54.38,54.71,54.1,54.53,8260800.0,52.49,0.004420662946164722,52.25428571428575,53.2616
2017-09-15,2017,9,15,Friday,37,2017-37,54.44,54.79,54.16,54.67,10744800.0,52.63,0.002567431128592812,52.27571428571432,53.21020000000001
2017-09-18,2017,9,18,Monday,38,2017-38,54.8,54.97,54.57,54.69,6348400.0,52.65,0.00036581590609885417,52.29571428571432,53.15080000000001
2017-09-19,2017,9,19,Tuesday,38,2017-38,54.84,54.88,54.56,54.62,5187100.0,52.58,-0.0012799961511720248,52.3314285714286,53.09440000000001
2017-09-20,2017,9,20,Wednesday,38,2017-38,54.58,55.18,54.58,55.15,7080000.0,53.09,0.009703540454114146,52.37428571428575,53.04640000000001
2017-09-21,2017,9,21,Thursday,38,2017-38,55.05,55.17,54.86,55.01,7178500.0,52.96,-0.002538639491277639,52.38500000000004,52.98360000000002
2017-09-22,2017,9,22,Friday,38,2017-38,55.05,55.2,54.86,55.09,6950000.0,53.03,0.0014542917381692444,52.39571428571433,52.925200000000025
2017-09-25,2017,9,25,Monday,39,2017-39,54.98,55.22,54.7,54.95,10242700.0,52.9,-0.002541260781836585,52.383571428571464,52.85700000000003
2017-09-26,2017,9,26,Tuesday,39,2017-39,55.06,55.22,54.8,55.13,8021900.0,53.07,0.0032757111051402443,52.44000000000004,52.800400000000025
2017-09-27,2017,9,27,Wednesday,39,2017-39,55.25,55.6,54.96,54.99,8671300.0,52.94,-0.0025394168455267208,52.54500000000004,52.74340000000003
2017-09-28,2017,9,28,Thursday,39,2017-39,54.81,55.08,54.45,54.5,7607500.0,52.47,-0.00891087489343223,52.615000000000045,52.67900000000002
2017-09-29,2017,9,29,Friday,39,2017-39,54.31,54.47,53.36,53.71,11944400.0,51.71,-0.014495347927176327,52.59428571428576,52.60100000000002
2017-10-02,2017,10,2,Monday,40,2017-40,53.86,54.04,53.75,53.81,5956000.0,51.8,0.0018618459543067178,52.61285714285719,52.525600000000026
2017-10-03,2017,10,3,Tuesday,40,2017-40,54.0,54.34,53.9,53.99,6137100.0,51.98,0.0033451830351074463,52.59285714285719,52.453200000000024
2017-10-04,2017,10,4,Wednesday,40,2017-40,54.12,54.2,53.69,53.93,5569100.0,51.92,-0.0011112699699785678,52.5521428571429,52.36940000000002
2017-10-05,2017,10,5,Thursday,40,2017-40,54.06,54.97,53.92,54.6,7994300.0,52.56,0.0124233907436333,52.5471428571429,52.31000000000002
2017-10-06,2017,10,6,Friday,40,2017-40,54.51,55.45,54.25,55.17,10576300.0,53.11,0.010439591981676877,52.58000000000005,52.23180000000002
2017-10-09,2017,10,9,Monday,41,2017-41,55.37,55.49,54.96,55.02,5822900.0,52.97,-0.002718933784355726,52.60785714285719,52.256200000000014
2017-10-10,2017,10,10,Tuesday,41,2017-41,55.1,55.85,55.08,55.42,6573900.0,53.35,0.007270065384783253,52.62642857142862,52.28860000000002
2017-10-11,2017,10,11,Wednesday,41,2017-41,55.46,55.8,55.26,55.64,8881900.0,53.56,0.00396980485814713,52.669285714285756,52.310800000000015
2017-10-12,2017,10,12,Thursday,41,2017-41,55.67,56.27,55.31,55.97,7234300.0,53.88,0.0059309836869638755,52.73000000000004,52.32600000000002
2017-10-13,2017,10,13,Friday,41,2017-41,56.0,56.43,55.61,55.72,6231100.0,53.64,-0.0044667377387549445,52.78285714285719,52.331600000000016
2017-10-16,2017,10,16,Monday,42,2017-42,55.67,55.8,54.89,54.91,7256900.0,52.86,-0.014537033119072729,52.76785714285718,52.326200000000014
2017-10-17,2017,10,17,Tuesday,42,2017-42,54.86,55.23,54.29,54.51,11227300.0,52.48,-0.007284557356137866,52.73500000000005,52.30960000000002
2017-10-18,2017,10,18,Wednesday,42,2017-42,54.46,55.43,54.22,55.21,8299500.0,53.15,0.012841574684365531,52.78357142857147,52.32280000000002
2017-10-19,2017,10,19,Thursday,42,2017-42,55.08,55.54,54.9,55.4,5720200.0,53.33,0.0034415836552947887,52.89928571428576,52.354800000000026
2017-10-20,2017,10,20,Friday,42,2017-42,55.31,55.4,54.18,54.57,11741100.0,52.53,-0.01498206716777839,52.951428571428615,52.38360000000002
2017-10-23,2017,10,23,Monday,43,2017-43,54.77,54.94,54.18,54.27,10111100.0,52.24,-0.005497439606370391,52.97000000000004,52.404400000000024
2017-10-24,2017,10,24,Tuesday,43,2017-43,54.37,54.56,54.02,54.28,7818500.0,52.25,0.00018421957454561877,52.99357142857148,52.424800000000026
2017-10-25,2017,10,25,Wednesday,43,2017-43,54.24,54.39,53.66,54.16,8281200.0,52.14,-0.0022107387457680483,52.96357142857148,52.444200000000016
2017-10-26,2017,10,26,Thursday,43,2017-43,54.5,55.75,54.5,54.91,12211400.0,52.86,0.013847749167334555,52.94571428571434,52.471400000000024
2017-10-27,2017,10,27,Friday,43,2017-43,54.83,55.12,54.68,54.88,9922600.0,52.83,-0.0005462173169868967,52.93571428571433,52.50680000000002
2017-10-30,2017,10,30,Monday,44,2017-44,54.79,55.23,54.4,55.17,6430900.0,53.11,0.005284213865963672,52.918571428571475,52.55440000000002
2017-10-31,2017,10,31,Tuesday,44,2017-44,55.16,55.31,54.7,54.84,8857800.0,52.79,-0.005981510675666768,52.86357142857147,52.58680000000002
2017-11-01,2017,11,1,Wednesday,44,2017-44,55.1,55.59,54.94,55.13,7189800.0,53.07,0.005288140619379655,52.80571428571433,52.59980000000002
2017-11-02,2017,11,2,Thursday,44,2017-44,55.15,55.39,54.77,54.87,16879000.0,52.82,-0.004716142001199963,52.74714285714291,52.61500000000003
2017-11-03,2017,11,3,Friday,44,2017-44,54.16,56.94,54.05,56.03,28773800.0,53.94,0.021140852669550902,52.82428571428577,52.65520000000003
2017-11-06,2017,11,6,Monday,45,2017-45,55.99,56.69,55.63,56.57,10835700.0,54.46,0.009637711851970376,52.96571428571434,52.697800000000036
2017-11-07,2017,11,7,Tuesday,45,2017-45,56.33,57.29,56.33,57.22,11167400.0,55.08,0.011490159527409727,53.10357142857149,52.75200000000004
2017-11-08,2017,11,8,Wednesday,45,2017-45,57.03,58.01,57.0,57.91,13533700.0,55.75,0.012058662295129086,53.27642857142863,52.82540000000004
2017-11-09,2017,11,9,Thursday,45,2017-45,57.2,57.66,56.79,57.36,14778900.0,55.22,-0.009497404032405732,53.46857142857149,52.88000000000004
2017-11-10,2017,11,10,Friday,45,2017-45,57.36,57.39,56.54,57.04,7930300.0,54.91,-0.005578772327437864,53.65928571428577,52.92200000000003
2017-11-13,2017,11,13,Monday,46,2017-46,56.81,57.14,56.55,56.64,7648200.0,54.53,-0.007012743343847383,53.822142857142914,52.955000000000034
2017-11-14,2017,11,14,Tuesday,46,2017-46,56.47,57.0,56.41,56.93,7758200.0,54.81,0.005120085721645573,54.01285714285721,52.98980000000003
2017-11-15,2017,11,15,Wednesday,46,2017-46,56.82,57.06,56.51,56.7,8880500.0,54.87,0.0012361059884145043,54.156428571428634,53.041600000000024
2017-11-16,2017,11,16,Thursday,46,2017-46,56.92,57.42,56.75,57.24,8310200.0,55.4,0.00952376317810999,54.34000000000005,53.12020000000003
2017-11-17,2017,11,17,Friday,46,2017-46,57.24,57.43,56.84,56.93,6310800.0,55.1,-0.005415708384572948,54.48214285714291,53.192400000000035
2017-11-20,2017,11,20,Monday,47,2017-47,56.67,57.05,56.58,56.81,6360100.0,54.98,-0.0021078029420616984,54.63857142857149,53.25200000000004
2017-11-21,2017,11,21,Tuesday,47,2017-47,56.96,57.56,56.88,57.26,6284300.0,55.42,0.007921147654704974,54.806428571428626,53.329600000000035
2017-11-22,2017,11,22,Wednesday,47,2017-47,57.07,57.18,56.8,57.14,7308500.0,55.3,-0.002095724004355537,54.98357142857147,53.390400000000035
2017-11-24,2017,11,24,Friday,47,2017-47,57.19,57.19,56.71,56.8,3479000.0,54.97,-0.005950354980775119,55.0571428571429,53.44000000000003
2017-11-27,2017,11,27,Monday,48,2017-48,56.83,56.92,55.75,55.91,10580300.0,54.11,-0.015668958127747268,55.0321428571429,53.469600000000035
2017-11-28,2017,11,28,Tuesday,48,2017-48,56.03,56.72,55.91,56.66,9734400.0,54.83,0.013414404588758089,55.014285714285755,53.51320000000003
2017-11-29,2017,11,29,Wednesday,48,2017-48,56.71,57.68,56.7,57.51,10017900.0,55.66,0.015001701276211143,55.00785714285718,53.57480000000003
2017-11-30,2017,11,30,Thursday,48,2017-48,57.64,58.14,57.47,57.82,11509200.0,55.96,0.005390419354982523,55.060714285714326,53.63220000000003
2017-12-01,2017,12,1,Friday,48,2017-48,57.5,57.71,56.46,57.32,12756400.0,55.47,-0.008647542347045345,55.10071428571433,53.68240000000002
2017-12-04,2017,12,4,Monday,49,2017-49,57.54,59.19,57.5,58.76,13302100.0,56.87,0.025122089943551584,55.26785714285719,53.75920000000002
2017-12-05,2017,12,5,Tuesday,49,2017-49,59.25,59.68,58.91,59.34,11295600.0,57.43,0.00987075632307377,55.45500000000004,53.849800000000016
2017-12-06,2017,12,6,Wednesday,49,2017-49,59.38,59.83,59.23,59.28,8458200.0,57.37,-0.001011132084658528,55.63357142857147,53.93580000000001
2017-12-07,2017,12,7,Thursday,49,2017-49,59.12,59.28,58.76,59.14,6033800.0,57.23,-0.00236176267726107,55.764285714285755,54.02160000000001
2017-12-08,2017,12,8,Friday,49,2017-49,58.52,58.85,58.1,58.61,9950500.0,56.72,-0.008961739499503851,55.880000000000045,54.10660000000001
2017-12-11,2017,12,11,Monday,50,2017-50,58.39,59.35,58.29,59.07,10286600.0,57.17,0.007848566026998238,56.03642857142861,54.21580000000001
2017-12-12,2017,12,12,Tuesday,50,2017-50,58.99,59.36,58.87,59.27,6042900.0,57.36,0.003385712517387063,56.17500000000005,54.327000000000005
2017-12-13,2017,12,13,Wednesday,50,2017-50,59.44,59.89,59.3,59.49,7726300.0,57.57,0.0037119297758616554,56.33714285714291,54.43880000000001
2017-12-14,2017,12,14,Thursday,50,2017-50,59.73,60.05,59.44,59.7,8945900.0,57.78,0.003529972698964823,56.53785714285719,54.55600000000001
2017-12-15,2017,12,15,Friday,50,2017-50,59.25,59.37,58.16,58.29,22595000.0,56.41,-0.023618186072602354,56.7021428571429,54.63300000000001
2017-12-18,2017,12,18,Monday,51,2017-51,58.44,58.79,57.89,58.03,8751600.0,56.16,-0.004460432150897198,56.797142857142894,54.694
2017-12-19,2017,12,19,Tuesday,51,2017-51,58.13,58.58,57.93,58.01,7945700.0,56.14,-0.00034465266700300923,56.83142857142861,54.757400000000004
2017-12-20,2017,12,20,Wednesday,51,2017-51,58.22,58.29,57.69,57.73,7188700.0,55.87,-0.004826732959189894,56.82500000000004,54.80780000000001
2017-12-21,2017,12,21,Thursday,51,2017-51,57.94,58.15,57.49,57.58,5974500.0,55.72,-0.0025983276342641526,56.84285714285718,54.851000000000006
2017-12-22,2017,12,22,Friday,51,2017-51,57.57,57.91,57.12,57.3,7148700.0,55.45,-0.0048627783972293726,56.741428571428614,54.8824
2017-12-26,2017,12,26,Tuesday,52,2017-52,57.27,57.58,57.05,57.14,5546200.0,55.3,-0.0027922794103737436,56.58928571428576,54.915600000000005
2017-12-27,2017,12,27,Wednesday,52,2017-52,57.19,57.65,57.18,57.27,4812200.0,55.42,0.002275135727943356,56.45000000000004,54.966800000000006
2017-12-28,2017,12,28,Thursday,52,2017-52,57.47,58.0,57.3,57.81,5044500.0,55.95,0.009429042458393821,56.358571428571466,55.0362
2017-12-29,2017,12,29,Friday,52,2017-52,57.74,57.97,57.42,57.43,5365600.0,55.58,-0.006573388600335406,56.2771428571429,55.084799999999994
2018-01-02,2018,1,2,Tuesday,00,2018-00,57.95,58.21,57.48,57.63,7216000.0,55.77,0.0034826716460822915,56.1771428571429,55.133599999999994
2018-01-03,2018,1,3,Wednesday,00,2018-00,57.93,58.96,57.8,58.71,7478400.0,56.82,0.018740076923019044,56.138571428571474,55.21939999999999
2018-01-04,2018,1,4,Thursday,00,2018-00,58.99,59.41,58.73,58.93,5775900.0,57.03,0.0037472686376831543,56.10000000000004,55.315200000000004
2018-01-05,2018,1,5,Friday,00,2018-00,59.25,59.69,59.07,59.61,6047700.0,57.69,0.011539159230297358,56.09357142857147,55.42400000000001
2018-01-08,2018,1,8,Monday,01,2018-01,59.48,59.67,58.56,59.31,6335800.0,57.4,-0.005032761219053605,56.16428571428576,55.52920000000001
2018-01-09,2018,1,9,Tuesday,01,2018-01,59.2,59.47,58.86,59.18,5233400.0,57.27,-0.0021918944764405257,56.24357142857148,55.6174
2018-01-10,2018,1,10,Wednesday,01,2018-01,60.0,60.13,58.86,59.82,8656500.0,57.89,0.010814569509958183,56.36857142857148,55.71860000000001
2018-01-11,2018,1,11,Thursday,01,2018-01,59.52,60.02,59.45,60.0,5806300.0,58.07,0.0030089901363898885,56.525714285714336,55.817800000000005
2018-01-12,2018,1,12,Friday,01,2018-01,60.4,60.51,59.65,60.4,6989100.0,58.45,0.006666599657741967,56.72071428571434,55.931000000000004
2018-01-16,2018,1,16,Tuesday,02,2018-02,60.33,61.1,60.3,60.56,8040700.0,58.61,0.0026490976407154143,56.94642857142862,56.0418
2018-01-17,2018,1,17,Wednesday,02,2018-02,61.0,61.33,60.52,60.66,8433800.0,58.71,0.0016512057726918439,57.190000000000055,56.1596
2018-01-18,2018,1,18,Thursday,02,2018-02,61.43,61.44,60.74,61.09,9170900.0,59.12,0.007088759698057556,57.454285714285774,56.2632
2018-01-19,2018,1,19,Friday,02,2018-02,61.21,61.46,60.95,61.26,8361900.0,59.29,0.0027826772133145994,57.69285714285719,56.35979999999999
2018-01-22,2018,1,22,Monday,03,2018-03,61.04,61.47,60.77,61.41,11945800.0,59.43,0.0024485392700877018,57.96785714285719,56.446799999999996
2018-01-23,2018,1,23,Tuesday,03,2018-03,61.32,61.91,61.14,61.69,10806800.0,59.7,0.004559562478156476,58.24857142857148,56.52579999999999
2018-01-24,2018,1,24,Wednesday,03,2018-03,61.51,61.94,60.23,60.83,11911900.0,58.87,-0.013940678699814746,58.395000000000046,56.59879999999999
2018-01-25,2018,1,25,Thursday,03,2018-03,61.03,61.2,60.4,60.55,16225600.0,58.6,-0.004602971886264684,58.50714285714291,56.672599999999996
2018-01-26,2018,1,26,Friday,03,2018-03,57.94,58.17,56.55,57.99,51851700.0,56.12,-0.04227906257937919,58.395000000000046,56.704399999999985
2018-01-29,2018,1,29,Monday,04,2018-04,57.55,58.35,56.91,57.02,18899900.0,55.18,-0.016727047405977746,58.23642857142862,56.71179999999998
2018-01-30,2018,1,30,Tuesday,04,2018-04,56.96,57.54,56.74,57.19,14341200.0,55.35,0.0029813006287782162,58.09928571428576,56.72139999999999
2018-01-31,2018,1,31,Wednesday,04,2018-04,57.23,57.45,56.7,56.81,13118400.0,54.98,-0.006644376533922691,57.89142857142862,56.71299999999999
2018-02-01,2018,2,1,Thursday,04,2018-04,56.28,56.42,55.89,56.0,14690100.0,54.2,-0.014258121285617764,57.61500000000005,56.69499999999998
2018-02-02,2018,2,2,Friday,04,2018-04,55.9,56.32,55.7,55.77,15358900.0,53.97,-0.00410704197672962,57.29500000000005,56.674799999999976
2018-02-05,2018,2,5,Monday,05,2018-05,55.53,56.26,54.57,54.69,16060000.0,52.93,-0.019365365598977058,56.889285714285755,56.62499999999997
2018-02-06,2018,2,6,Tuesday,05,2018-05,53.69,56.06,53.56,55.61,17415100.0,53.82,0.016822179737274734,56.54000000000004,56.59539999999997
2018-02-07,2018,2,7,Wednesday,05,2018-05,55.08,55.43,54.44,54.46,13927000.0,52.99,-0.015367957221234518,56.1021428571429,56.55579999999997
2018-02-08,2018,2,8,Thursday,05,2018-05,54.5,54.79,53.75,53.77,17736700.0,52.32,-0.012669865213556508,55.604285714285766,56.519999999999975
2018-02-09,2018,2,9,Friday,05,2018-05,54.2,55.06,53.65,54.58,19382000.0,53.11,0.015064190688549584,55.1528571428572,56.48559999999998
2018-02-12,2018,2,12,Monday,06,2018-06,54.86,55.73,54.55,55.38,10969000.0,53.89,0.014657320539980256,54.737857142857195,56.450199999999974
2018-02-13,2018,2,13,Tuesday,06,2018-06,55.25,55.72,55.02,55.67,10416400.0,54.17,0.005236523496608303,54.402142857142906,56.41439999999998
2018-02-14,2018,2,14,Wednesday,06,2018-06,55.47,56.7,55.29,55.99,14190300.0,54.48,0.005748190873401837,54.10785714285719,56.39459999999998
2018-02-15,2018,2,15,Thursday,06,2018-06,56.36,56.83,55.9,56.58,10294900.0,55.05,0.010537706988797524,54.03142857142861,56.35819999999999
2018-02-16,2018,2,16,Friday,06,2018-06,56.65,57.05,56.34,56.48,10151300.0,54.96,-0.001767591817248615,54.01571428571434,56.30879999999999
2018-02-20,2018,2,20,Tuesday,07,2018-07,56.29,56.54,55.83,55.97,9450900.0,54.46,-0.00902963963279213,53.95214285714291,56.25059999999999
2018-02-21,2018,2,21,Wednesday,07,2018-07,55.93,56.74,55.86,56.1,7851000.0,54.59,0.0023226331384882393,53.924285714285766,56.1978
2018-02-22,2018,2,22,Thursday,07,2018-07,55.95,56.14,55.26,55.4,10172400.0,53.91,-0.012477612974984398,53.903571428571475,56.1416
2018-02-23,2018,2,23,Friday,07,2018-07,55.65,56.15,54.8,56.14,11394400.0,54.63,0.01335729659124385,53.950714285714334,56.0908
2018-02-26,2018,2,26,Monday,08,2018-08,56.42,57.35,56.32,57.17,8713800.0,55.63,0.018346934401670012,54.14357142857148,56.0562
2018-02-27,2018,2,27,Tuesday,08,2018-08,57.29,57.64,56.56,56.57,8821400.0,55.04,-0.010494936552960965,54.23071428571433,56.005599999999994
2018-02-28,2018,2,28,Wednesday,08,2018-08,56.84,57.92,56.83,57.1,11541100.0,55.56,0.009368923261651396,54.41428571428576,55.96119999999999
2018-03-01,2018,3,1,Thursday,08,2018-08,57.0,57.56,55.83,56.17,11127600.0,54.66,-0.016287322596782228,54.58142857142861,55.92619999999999
2018-03-02,2018,3,2,Friday,08,2018-08,55.72,57.2,55.68,56.93,11555100.0,55.39,0.013530430539015814,54.74428571428575,55.91079999999999
2018-03-05,2018,3,5,Monday,09,2018-09,56.83,57.42,56.68,56.99,7835400.0,55.45,0.0010539661666186806,54.85571428571433,55.89699999999999
2018-03-06,2018,3,6,Tuesday,09,2018-09,57.25,57.25,56.54,57.03,8046800.0,55.49,0.0007018126054403329,54.950000000000045,55.88939999999999
2018-03-07,2018,3,7,Wednesday,09,2018-09,56.62,57.17,56.62,57.03,7044100.0,55.49,0.0,55.0221428571429,55.884799999999984
2018-03-08,2018,3,8,Thursday,09,2018-09,57.29,57.8,57.13,57.47,7434700.0,55.92,0.00771534943038521,55.08428571428576,55.89419999999999
2018-03-09,2018,3,9,Friday,09,2018-09,57.67,58.63,57.67,58.46,9539600.0,56.88,0.017226251579226082,55.22142857142861,55.92579999999999
2018-03-12,2018,3,12,Monday,10,2018-10,58.67,59.68,58.48,59.4,10550300.0,57.8,0.016079359956050254,55.460000000000036,55.97339999999999
2018-03-13,2018,3,13,Tuesday,10,2018-10,59.7,60.7,58.89,59.05,10411400.0,57.46,-0.005892206447337789,55.665000000000035,56.0036
2018-03-14,2018,3,14,Wednesday,10,2018-10,59.28,59.72,58.71,58.83,6488500.0,57.24,-0.003725577351623377,55.90285714285718,56.03679999999999
2018-03-15,2018,3,15,Thursday,10,2018-10,58.93,60.07,58.82,59.37,7377000.0,57.77,0.009178874022223171,56.12714285714289,56.07679999999999
2018-03-16,2018,3,16,Friday,10,2018-10,59.38,59.65,58.94,59.0,13030900.0,57.41,-0.006232089107840011,56.25428571428575,56.088599999999985
2018-03-19,2018,3,19,Monday,11,2018-11,58.7,58.85,57.8,58.3,9350600.0,56.73,-0.01186437333036705,56.37500000000004,56.082599999999985
2018-03-20,2018,3,20,Tuesday,11,2018-11,58.45,58.98,58.45,58.66,5888400.0,57.08,0.006174924129787263,56.48357142857147,56.07039999999998
2018-03-21,2018,3,21,Wednesday,11,2018-11,58.75,59.55,58.39,58.47,6569100.0,56.89,-0.0032389389662876855,56.64285714285719,56.06019999999998
2018-03-22,2018,3,22,Thursday,11,2018-11,58.03,58.72,57.75,57.77,6846500.0,56.21,-0.011971983926945096,56.70142857142862,56.03899999999998
2018-03-23,2018,3,23,Friday,11,2018-11,57.78,57.93,56.31,56.31,9476800.0,54.79,-0.025272603404503102,56.65428571428576,55.97699999999998
2018-03-26,2018,3,26,Monday,12,2018-12,56.96,58.0,56.55,57.8,8444900.0,56.24,0.026460688339933203,56.707857142857186,55.940399999999975
2018-03-27,2018,3,27,Tuesday,12,2018-12,58.1,58.5,57.14,57.46,7562900.0,55.91,-0.005882419172863695,56.73785714285719,55.88959999999997
2018-03-28,2018,3,28,Wednesday,12,2018-12,57.5,58.1,57.22,57.9,9301900.0,56.34,0.007657475221962473,56.76785714285719,55.84419999999997
2018-03-29,2018,3,29,Thursday,12,2018-12,57.26,58.14,56.83,57.89,12015200.0,56.33,-0.00017266175359342828,56.72857142857148,55.79659999999997
2018-04-02,2018,4,2,Monday,13,2018-13,57.52,57.73,55.38,56.24,16778300.0,54.72,-0.02850230357011041,56.508571428571486,55.70859999999997
2018-04-03,2018,4,3,Tuesday,13,2018-13,56.55,58.05,56.45,58.0,10908200.0,56.44,0.031294415558949185,56.43571428571435,55.65159999999997
2018-04-04,2018,4,4,Wednesday,13,2018-13,57.25,58.97,57.21,58.83,7893100.0,57.24,0.014310407246914902,56.43571428571435,55.60779999999997
2018-04-05,2018,4,5,Thursday,13,2018-13,59.0,59.27,58.86,59.14,6305100.0,57.54,0.005269299306009945,56.41928571428577,55.56459999999997
2018-04-06,2018,4,6,Friday,13,2018-13,58.78,59.14,58.09,58.34,8264500.0,56.77,-0.013527166729499274,56.37357142857149,55.522599999999976
2018-04-09,2018,4,9,Monday,14,2018-14,58.54,59.37,58.42,58.7,8023800.0,57.12,0.006170757556300144,56.40142857142863,55.492999999999974
2018-04-10,2018,4,10,Tuesday,14,2018-14,59.11,59.49,58.87,59.41,6545000.0,57.81,0.012095383501571577,56.45357142857148,55.52679999999997
2018-04-11,2018,4,11,Wednesday,14,2018-14,59.19,59.71,59.0,59.42,5508000.0,57.82,0.00016827326945456633,56.52000000000005,55.579599999999985
2018-04-12,2018,4,12,Thursday,14,2018-14,59.66,60.12,59.42,59.43,6088200.0,57.83,0.00016831093674052333,56.63571428571434,55.62919999999998
2018-04-13,2018,4,13,Friday,14,2018-14,59.0,59.55,58.96,59.24,6689800.0,57.64,-0.003196973841915751,56.83928571428577,55.68239999999998
2018-04-16,2018,4,16,Monday,15,2018-15,59.13,59.69,58.84,59.43,6119200.0,57.83,0.0032072272635825794,56.952857142857205,55.75499999999998
